Molecule ChEMBL ID,Smiles,IC50_nM,pIC50
CHEMBL254365,CCNC(=O)c1ccc(C)c(N2CC3N=C(NC4CCCC4)SC3C2=O)c1,53.0,7.28
CHEMBL1258066,CCCNc1ncc(-c2cc(-c3ccc(F)cc3)nc(-c3ccccn3)n2)s1,52.0,7.28
CHEMBL5791812,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4ccc(C)cc4)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1,52.0,7.28
CHEMBL5966829,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)cc(C(N)=O)c4)n3)c3ccccc23)cc1,52.0,7.28
CHEMBL371209,CCc1nc(-c2cccc(C)c2)c(-c2ccnc(C)c2)s1,53.0,7.28
CHEMBL4540969,Cc1ccc(C(=O)N[C@@H](CCC(C)C)C(N)=O)cc1NC(=O)c1cnn(-c2ccccc2)c1N,53.0,7.28
CHEMBL5907852,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCCN1CCOCC1,52.0,7.28
CHEMBL4780141,Cc1cccc(-c2[nH]c(CNc3ccc(F)cc3)nc2-c2ccc3[nH]ncc3c2)n1,52.0,7.28
CHEMBL1807593,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc4ccccc4n3C)c(C)c12,52.0,7.28
CHEMBL5807831,CCCNC(=O)c1cccc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OC)cc4)c4ccccc34)n2)c1,54.0,7.27
CHEMBL2316475,COCCNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,54.0,7.27
CHEMBL288663,CC(C)OC(=O)Nc1ccc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1,54.0,7.27
CHEMBL1090230,C[C@H](Nc1nccc(N(CC2CCNCC2)C(=O)c2ccc3c(c2)CCO3)n1)c1ccccc1,54.0,7.27
CHEMBL3577567,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4OC)cc3)N=C2c2ccccc2)c1,54.0,7.27
CHEMBL383348,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](COCc2ccc(OC)cc2)CC3)n1,54.0,7.27
CHEMBL1094013,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2[C@H](Cc2ccc(OC)cc2)CC3)n1,54.0,7.27
CHEMBL5411160,CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,53.25,7.27
CHEMBL152440,Nc1ccccc1Nc1ccc(C(=O)c2ccccc2Br)cc1,54.0,7.27
CHEMBL384990,CCOc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,55.5,7.26
CHEMBL1807594,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cn(C)c4ccccc34)c(C)c12,55.0,7.26
CHEMBL4547931,COc1ccc(CCC(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc1,55.0,7.26
CHEMBL2177220,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccccc1,55.0,7.26
CHEMBL1078667,Cc1cc(OCc2ccc(F)cc2F)c(Cl)c(=O)n1Cc1ccc(CNC(=O)CO)cc1,55.0,7.26
CHEMBL520437,N#Cc1cccc(Cc2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CC4)n3)[nH]2)c1,54.4,7.26
CHEMBL4441119,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)c2ccc(CNC(=O)c3cnn(-c4ccccc4)c3N)cc2)cc1,55.0,7.26
CHEMBL5891266,Fc1ccc(-c2nc(-c3c(F)cccc3F)[nH]c2C2=CCOCC2)cc1,55.0,7.26
CHEMBL215680,CCc1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,54.5,7.26
CHEMBL1807453,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C=O)c(C)c12,55.0,7.26
CHEMBL1091668,CN1CCC(c2[nH]nc(-c3ccc(F)cc3)c2-c2ccncc2)CC1,54.7,7.26
CHEMBL388251,O=C(c1c[nH]c2ccccc12)N1CCc2c(cnn2-c2ccccc2Cl)C1,55.0,7.26
CHEMBL481354,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2cccc(C(N)=O)c2)n1)c1ccccc1,55.1,7.26
CHEMBL403851,CCNc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2[nH]1,56.4,7.25
CHEMBL6050065,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(C(=O)NCCN2CCN(C)CC2)c1,56.0,7.25
CHEMBL4225809,Cc1cccc(-c2nc3cccnn3c2-c2ccnc(NC(=O)c3ccccc3)n2)c1,56.0,7.25
CHEMBL64192,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(C(F)(F)F)c2)n1,56.0,7.25
CHEMBL18282,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCCO)cc1,56.0,7.25
CHEMBL3577637,COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)cc1,56.0,7.25
CHEMBL3935885,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,56.0,7.25
CHEMBL268946,NC(=O)c1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1,56.0,7.25
CHEMBL480945,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2Cc2ccc(C(N)=O)cc2)n1)c1ccccc1,55.6,7.25
CHEMBL5797280,CN(c1ccccc1)c1nccc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(P(C)(C)=O)cc3)c3ccccc23)n1,56.0,7.25
CHEMBL5843263,COc1cncc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(P(C)(C)=O)c4OC)c4ccccc34)ccn2)c1,56.0,7.25
CHEMBL1253893,Cn1c(=O)c(Cc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,55.8,7.25
CHEMBL5079394,Nc1c(C(=O)NCc2ccc(C(=O)N[C@@H](CCC3CCCCC3)C(=O)NC3CCCN(C4COC4)C3)cc2)cnn1-c1ccccc1,57.0,7.24
CHEMBL277806,Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCO)cc1,57.0,7.24
CHEMBL1938764,CCNC(=O)NCc1ccccc1Sc1ccc2nnc(C(C)C)n2c1,58.0,7.24
CHEMBL222098,CONC(=O)c1ccc(C)c(Nc2nc(N(C)CC(C)(C)C)nc(N3CCN(C)CC3)n2)c1,57.0,7.24
CHEMBL3962324,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)cc1,57.0,7.24
CHEMBL95502,CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1,58.0,7.24
CHEMBL3907977,CC(C)(C)OC[C@H](NCCc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1,57.0,7.24
CHEMBL302379,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)no1,58.0,7.24
CHEMBL1209638,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)C3CCCC[C@H]3C(=O)O)c2)n1,57.0,7.24
CHEMBL288891,CCCOc1ccc(Sc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1,57.0,7.24
CHEMBL4877727,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)ncc32)cs1,57.0,7.24
CHEMBL5806835,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)ccn2)cc(OCCN2CCOCC2)c1,58.0,7.24
CHEMBL1257218,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(=O)CNS3(=O)=O)c2)n1,57.0,7.24
CHEMBL3965984,CC(C)C[C@H](NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC(C)(C)C,58.0,7.24
CHEMBL215863,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(Nc3ccccc3)ncc2c1,57.0,7.24
CHEMBL520718,Cc1ccc(C(=O)NCCCC2CCCCC2)cc1C(=O)Nc1ccc(N)nc1,57.8,7.24
CHEMBL3907385,C[C@H](NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC(C)(C)C,58.0,7.24
CHEMBL1078665,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1,59.0,7.23
CHEMBL4066023,O=C(NCC(O)CO)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)cc1CC2,59.3,7.23
CHEMBL120587,CCOc1ccc2c(-c3c(-c4cccc(C)n4)nn4c3CCC4)ccnc2c1,59.0,7.23
CHEMBL1778102,O=C(Nc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12)C1CCC1,59.0,7.23
CHEMBL1807457,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4OC)c(C)c23)c1,59.0,7.23
CHEMBL5776896,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCN1CC[S+]([O-])CC1,59.0,7.23
CHEMBL4457772,Cc1ccc(C(=O)NC2(C(N)=O)CC2)cc1NC(=O)c1ccc(-c2ccccc2Cl)s1,59.0,7.23
CHEMBL5935212,COc1c(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c3ccccc23)cc(C(C)(C)C)cc1P(C)(C)=O,59.0,7.23
CHEMBL569552,CC(C)c1onc(-c2ccc(F)cc2)c1-c1ccnc(NC2CCOCC2)c1,60.0,7.22
CHEMBL2152786,COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3C)cc1CC2,60.0,7.22
CHEMBL186531,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,60.0,7.22
CHEMBL1795687,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O,60.0,7.22
CHEMBL5768918,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc(O)cc4)n3)c3ccccc23)cc1,60.0,7.22
CHEMBL1271552,CCN(CC)C(=O)Cn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,60.0,7.22
CHEMBL1208956,COc1c(C#N)cc(C(C)(C)C)cc1NC(=O)C(=O)c1ccc(-c2ccncc2)c2ccccc12,60.0,7.22
CHEMBL18770,COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1Cl,60.0,7.22
CHEMBL400486,COC(=O)c1cn2ncnc(-c3c(O)[nH]c4cc(F)ccc34)c2c1C,60.0,7.22
CHEMBL606158,Cc1ccc(C(N)=O)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12.Cl,60.8,7.22
CHEMBL172689,CCn1c(=O)n(CC)c2cc(-c3c[nH]nc3-c3cccc(C(F)(F)F)c3)ccc21,60.0,7.22
CHEMBL481882,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3ccco3)c2)[nH]1,60.0,7.22
CHEMBL589603,Cc1cc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)ccc1F,60.1,7.22
CHEMBL185448,CCOc1ccc(C(=O)Nc2cc(NC(=O)c3cccc(N(C)C)c3)ccc2C)cc1,60.0,7.22
CHEMBL14187,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(-c4ccccc4)cc3)n2)cc1,60.0,7.22
CHEMBL3701217,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c3ccccc23)cc1,60.0,7.22
CHEMBL5899116,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)n2)cc2cn[nH]c12,60.0,7.22
CHEMBL279416,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1,60.0,7.22
CHEMBL597429,COc1nc2[nH]cc(C(=O)C(=O)N(C)C)c2cc1C(=O)N1CCC(Cc2ccc(F)cc2)CC1,60.0,7.22
CHEMBL3781587,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCc3ccnc(N)c3)c3ccccc23)cc1,60.0,7.22
CHEMBL2152796,O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(O)cc21,60.0,7.22
CHEMBL1825161,Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C2(C)C,62.0,7.21
CHEMBL186177,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2ccccc2)s1,62.0,7.21
CHEMBL3975927,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CC(=O)N5C)n3)c3ccccc23)cc1,61.0,7.21
CHEMBL5748471,CC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C4CC4)ccc3F)c(F)c2)ccn1,62.0,7.21
CHEMBL3393296,CCCc1c(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)cnn1-c1ccccc1,61.0,7.21
CHEMBL6062270,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(P(C)(C)=O)c4OC)c4ccccc34)ccn2)cc(C(N)=O)c1,62.0,7.21
CHEMBL3780219,CNc1nc(Nc2ccc(C)c(N)c2)ncc1C(=O)Nc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,62.0,7.21
CHEMBL4452736,COc1cc(CCC(=O)Nc2cc(-c3[nH]c(SCc4ccccc4)nc3-c3ccc(F)cc3)ccn2)cc(OC)c1OC,61.0,7.21
CHEMBL519628,CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCCCO)c2)[nH]1,61.0,7.21
CHEMBL1078101,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cccc(CN(C)C)c1,63.0,7.2
CHEMBL5976711,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(S(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(C(=O)NCCN2CCOCC2)c1,63.0,7.2
CHEMBL3973916,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)cn1,63.0,7.2
CHEMBL3087485,COc1cccc2c1COc1cc(Nc3ccc(F)cc3F)ccc1C2=O,63.0,7.2
CHEMBL480787,COc1nccc(-c2[nH]c(Cc3cccc(C#N)c3)nc2-c2ccc(F)cc2)n1,62.8,7.2
CHEMBL422510,CC(=O)Nc1ccccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1,63.0,7.2
CHEMBL260759,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)N(C)C)c(C)c12,63.0,7.2
CHEMBL478626,O=C(NCC1CC1)c1ccc(-c2cc(NC(=O)c3ccoc3)ccc2Cl)cc1,63.0,7.2
CHEMBL5705843,COc1c(/C=C/c2cc(C(=O)Nc3ccc(OC4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)cnc2[nH]ccc12,63.6,7.2
CHEMBL4638285,Cc1cccc(-c2nn(CC(=S)Nc3cccc(F)c3)cc2-c2ccnc3ccccc23)n1,63.0,7.2
CHEMBL271201,CC(=O)Nc1ccc(C)c(C(=O)Nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2)c1,63.0,7.2
CHEMBL482301,N#Cc1cccc(Cn2cnc(-c3ccc(F)cc3)c2-c2ccnc(NC3CC3)n2)c1,62.6,7.2
CHEMBL1079309,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cccc(CN)c1,65.0,7.19
CHEMBL1254088,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,65.0,7.19
CHEMBL3109731,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(Cl)cc(N2CCOCC2)c1,65.0,7.19
CHEMBL2316473,O=C(NCCCl)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2,64.0,7.19
CHEMBL1092974,CCN(C(=O)c1ccc2ccccc2c1)c1ccnc(N[C@@H](C)c2ccccc2)n1,64.0,7.19
CHEMBL2316198,CNC(=O)CC[C@H](NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2)C(=O)NC,64.0,7.19
CHEMBL109331,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@H](C)c3ccccc3)c2)[nH]1,65.0,7.19
CHEMBL4875476,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4OC)c(F)cc32)cs1,65.0,7.19
CHEMBL6032092,C#Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCN1CCOCC1,64.0,7.19
CHEMBL1093317,CCN(C(=O)c1cccc(C(F)(F)F)c1)c1ccnc(N[C@@H](C)c2ccccc2)n1,64.0,7.19
CHEMBL415169,Cc1ccc(C(=O)NCc2ccccc2)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)(C)C)n1,64.0,7.19
CHEMBL4862656,CC(=O)N1CC[C@H](NC(=O)c2cc(-n3ncc4cc(Nc5ccccc5Cl)c(F)cc43)cs2)C1,65.0,7.19
CHEMBL1092693,CCc1cccc(C(=O)N(CC)c2ccnc(N[C@@H](C)c3ccccc3)n2)c1,65.0,7.19
CHEMBL6042854,Cc1ccc(-n2nc(C(C)(C)CO)cc2NC(=O)Nc2ccc(Oc3ccncc3)cc2F)cc1,64.0,7.19
CHEMBL2031225,COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,64.57,7.19
CHEMBL212195,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N(C)CCCN3CCOCC3)ncc2c1,65.0,7.19
CHEMBL1916350,[O-][n+]1ccc2c(-c3ccc(F)cc3F)ccnc2c1-c1c(F)cccc1F,66.0,7.18
CHEMBL5791437,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)ccc1C(=O)NCCN1CCOCC1,66.0,7.18
CHEMBL4756404,Cc1cccc(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3c(cnn3C)c2)n1,66.0,7.18
CHEMBL3899391,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nnc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,66.0,7.18
CHEMBL1078804,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(C(=O)N(C)C)cc1,66.0,7.18
CHEMBL5880872,COc1c(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc(C(=O)NCCN5CCOCC5)cc4)c3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,66.0,7.18
CHEMBL127275,Cc1cc([N+](=O)[O-])cc(Cl)c1N1C(=O)NCc2nc(Sc3ccc(F)cc3)ccc21,66.0,7.18
CHEMBL3577564,COc1cccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)c1,66.0,7.18
CHEMBL4638492,Cc1cccc(-c2nn(CC(=S)Nc3ccccc3F)cc2-c2ccnc3ccccc23)n1,68.0,7.17
CHEMBL5901318,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc(O)cc4F)n3)c3ccccc23)cc1,68.0,7.17
CHEMBL6028001,CCP(=O)(CC)c1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c3ccccc23)cc1,67.0,7.17
CHEMBL1233024,Fc1ccc(-c2n[nH]cc2-c2ccncc2)cc1,67.0,7.17
CHEMBL5961091,COc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)ccn2)cc(C(=O)NCC(C)(C)N2CCOCC2)c1,67.0,7.17
CHEMBL1091921,CC(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,68.0,7.17
CHEMBL1090837,Cc1cccc(-c2n[nH]c(C3CCN(C)CC3)c2-c2ccncc2)c1,67.3,7.17
CHEMBL3967247,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(C)c5[nH]ncc5c4)n3)c3ccccc23)cc1,67.0,7.17
CHEMBL1766575,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCC(C)(C)O)nc21,67.0,7.17
CHEMBL3914683,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)CS(=O)(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,67.0,7.17
CHEMBL3926692,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)cc1,68.0,7.17
CHEMBL18520,CNC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1,67.0,7.17
CHEMBL494666,CCC(Nc1cc(-c2[nH]c(SC)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,68.0,7.17
CHEMBL1209273,CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC=O)c2)n1,68.0,7.17
CHEMBL1916344,Cc1ccccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-],68.0,7.17
CHEMBL5742573,COCCOCCOCCOc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc([S+](C)[O-])c4OC)c4ccccc34)ccn2)cc(OC)c1,68.0,7.17
CHEMBL1270957,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CC(N)=O)c2)n1,68.0,7.17
CHEMBL6029778,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccncc3C)cc2F)cc1,67.0,7.17
CHEMBL358548,COn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21,68.0,7.17
CHEMBL258653,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccn2)c1,67.0,7.17
CHEMBL242482,O=C(c1c(F)cccc1F)N1CCc2c(cnn2-c2ccccc2Cl)C1,68.0,7.17
CHEMBL421566,COC(=O)c1cc(-c2cccc(Cl)c2)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2,67.0,7.17
CHEMBL4108746,C[C@@H](O)C(NCCc1ccc(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)cc1)C(=O)OC1CCCC1,68.0,7.17
CHEMBL5752939,CC(C)(C)c1cc(NC(=O)Nc2ncc(CCc3ccnc(NC(=O)CO)c3)s2)n(-c2cccc(F)c2)n1,67.0,7.17
CHEMBL3219382,Cc1ccoc1-c1cc(-c2ccc(Br)cc2)[nH]c(=N)c1C#N,70.0,7.16
CHEMBL1087650,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,69.0,7.16
CHEMBL1773429,C[S+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(F)cc3)c2)[nH]1,69.0,7.16
CHEMBL362902,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,70.0,7.16
CHEMBL338612,O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1ccccc1Cl,69.0,7.16
CHEMBL520967,Cn1nc(C(C)(C)C)cc1C(=O)C(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12,70.0,7.16
CHEMBL4580637,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc2c(c1)OCCO2,70.0,7.16
CHEMBL2179121,COc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,70.0,7.16
CHEMBL3949262,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ccc5c4)n3)c3ccccc23)n(-c2cccc(CN3CCCC3=O)c2)n1,70.0,7.16
CHEMBL4102537,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)C4CC4)c3)cc1CC2,69.1,7.16
CHEMBL416425,CC(=O)Nc1ccc(Cc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1,70.0,7.16
CHEMBL2152962,COc1ccc2c(c1)CCc1cc(Nc3ccccc3N)ccc1C2=O,70.0,7.16
CHEMBL3960541,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)cc4)c4ccccc34)n2)cc2cn[nH]c12,69.0,7.16
CHEMBL38548,CCCCOc1ccc(Sc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3C)cc2)cc1,69.0,7.16
CHEMBL105082,COc1cc2[nH]ccc2cc1C(=O)N1C[C@H](C)N(Cc2ccccc2)C[C@H]1C,70.0,7.16
CHEMBL6053548,Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)C)nn4-c4cccc(CP(C)(C)=O)c4)c4ccccc34)n2)cc2cn[nH]c12,70.0,7.16
CHEMBL1088897,CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,70.0,7.16
CHEMBL172286,CCn1c(=O)n(CC)c2cc(-c3[nH]c(-c4cccnc4)nc3-c3cccc(C)c3)ccc21,70.0,7.16
