canonical_smiles,MW,cLogP,HBD,HBA,TPSA,QED,SA_score,scaffold,has_hydroxyl,has_amine,has_carbonyl,has_amide,has_halogen_F,has_halogen_Cl,has_halogen_Br,has_aromatic_ring,has_piperidine,has_piperazine,has_morpholine
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cncc(OCCN(C)C)c4)c4ccccc43)cn12,706.8959999999998,6.703400000000007,2,9,126.96999999999998,0.1631173239151625,4.432782064877829,O=C(Nc1ccnn1-c1cccnc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C2(C)C,361.4010000000001,4.1320200000000025,2,4,84.22999999999999,0.7344702377967348,2.557592763457455,O=C1Cc2ccc(-c3cccc(C(=O)Nc4ccon4)c3)cc2N1,False,False,True,True,False,False,False,True,False,False,False
CC(C)c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(Cl)c(O)c4)c4ccccc43)cn12,614.1500000000001,7.471600000000008,3,6,118.60000000000001,0.18273660429103936,3.9186363904317094,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nncn3c2)c2ccccc21,True,False,True,True,False,True,False,True,False,False,False
C[C@@H]1CCC[C@H](C)N1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN(C)C)c4)c4ccccc43)cn12,693.901,6.514600000000007,2,8,122.66999999999997,0.17917805094348715,4.675107753970939,O=C(Nc1ccnn1-c1cn[nH]c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
CC(C)c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccccc4)c4ccccc43)cn12,563.7060000000001,7.112600000000007,2,5,98.37,0.2293639008833108,3.722470241931557,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nncn3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,423.4630000000002,5.776720000000004,2,4,67.16,0.5606805038055153,3.61544890738889,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCCCC2,False,True,True,True,True,False,False,True,False,False,False
CC(C)c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(O)c(Cl)c4)c4ccccc43)cn12,614.1500000000001,7.4716000000000085,3,6,118.60000000000001,0.18273660429103936,3.8960526435334444,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nncn3c2)c2ccccc21,True,False,True,True,False,True,False,True,False,False,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN(C)C)c4)c4ccccc43)cn12,679.874,6.126100000000006,2,8,122.66999999999997,0.1910206967238961,4.4463370209879916,O=C(Nc1ccnn1-c1cn[nH]c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,504.8200000000003,7.281200000000004,2,2,44.370000000000005,0.3934912891963039,2.87516019433429,O=C1NCc2c(-c3ccccc3)cc(C3CCNCC3)cc2N1c1ccccc1,False,True,True,True,True,True,False,True,True,False,False
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl,520.8190000000003,6.945000000000004,2,3,53.6,0.39151522466868377,2.888281488933723,O=C1NCc2c(-c3ccccc3)cc(OC3CCNCC3)cc2N1c1ccccc1,False,True,True,True,True,True,False,True,True,False,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(C5CCCC5)n4c3)c3ccccc32)cc1,603.7710000000004,7.955220000000008,2,5,98.37,0.2052254766524383,3.798502769983905,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(C4CCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccc(F)c4)c(F)cc3F)cc1CC2,529.518,5.789000000000004,3,4,87.30000000000001,0.3055714882508426,2.556618531250118,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,False,True,True,True,True,False,False,True,False,False,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@H](Oc3ccc4nnc(C(C)C)n4c3)c3ccccc32)cc1,577.7330000000004,7.421020000000007,2,5,98.37,0.2188229631059149,3.7623439069031495,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@H](Oc2ccc3nncn3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
O=C1NCc2c(-c3ccccc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl,501.84500000000025,6.080300000000005,2,3,47.61000000000001,0.45534383775310155,2.7329271992442727,O=C1NCc2c(-c3ccccc3)cc(CN3CCNCC3)cc2N1c1ccccc1,False,True,True,True,False,True,False,True,False,True,False
C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,505.58800000000025,6.808000000000006,2,4,54.77,0.3023678726682035,3.191903934261843,c1ccc(CNc2cc(-c3[nH]c(C4CCNCC4)nc3-c3ccccc3)ccn2)cc1,False,True,False,False,True,False,False,True,True,False,False
CC(C)(C)N1CCC(c2cc(-c3ccccc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,539.9340000000002,8.595800000000002,0,2,25.240000000000002,0.2603448742915351,2.7313377644518777,O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1,False,False,False,False,False,True,False,True,True,False,False
CC(C)(N)C(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,544.8660000000002,5.8502000000000045,2,4,86.35000000000002,0.28581963857620774,2.6714772633094555,O=c1ccc2c(-c3ccccc3)cccc2n1-c1ccccc1,False,True,True,True,False,True,False,True,False,False,False
[O-][n+]1ccc2c(-c3ccccc3Cl)cc(NC3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,499.8290000000003,6.326300000000004,2,4,63.89,0.2544464765238511,2.962185984669375,c1ccc(-c2cc(NC3CCNCC3)nc3c(-c4ccccc4)[nH+]ccc23)cc1,False,True,False,False,False,True,False,True,True,False,False
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(CN3CCNCC3)cc2N1c1c(Cl)cccc1Cl,519.8350000000003,6.219400000000005,2,3,47.61000000000001,0.4301886414620637,2.817240727633168,O=C1NCc2c(-c3ccccc3)cc(CN3CCNCC3)cc2N1c1ccccc1,False,True,True,True,True,True,False,True,False,True,False
CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,541.4690000000002,8.220600000000005,0,2,25.240000000000002,0.2611991298477989,2.8136245771813098,O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1,False,False,False,False,True,True,False,True,True,False,False
Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,389.4550000000002,4.3778200000000025,2,5,76.39,0.6952858696836094,3.4313146957372886,O=C1Nc2cc(-c3cccc4c(NC5CC5)noc34)ccc2C12CCOCC2,False,True,True,True,False,False,False,True,False,False,False
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4ccc(C(F)(F)F)cc4)c(F)cc3F)cc1CC2,579.525,6.668700000000004,3,4,87.30000000000001,0.23071534308846883,2.6615021436806643,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,False,True,True,True,True,False,False,True,False,False,False
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4ccc(Cl)cc4)c(F)cc3F)cc1CC2,545.973,6.303300000000004,3,4,87.30000000000001,0.2744293422559489,2.5176567130683,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,False,True,True,True,True,True,False,True,False,False,False
Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)s1,489.5970000000003,4.3404200000000035,2,5,87.74000000000001,0.539279688135621,2.2605874474047134,O=C(NC1CC1)c1cccc(NC(=O)c2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)s2)c1,False,False,True,True,False,False,False,True,False,False,True
CC(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,530.4460000000001,7.887700000000007,1,2,35.58,0.3724965354839987,2.8690069190596468,O=C1NCc2c(-c3ccccc3)cc(C3CCNCC3)cc2N1c1ccccc1,False,False,True,True,True,True,False,True,True,False,False
CCN(C)CCn1cc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(N5CCCC[C@@H]5C)n4c3)c3ccccc32)cn1,693.9010000000001,6.516200000000007,2,8,122.67,0.1697316837142964,4.504845787629416,O=C(Nc1ccnn1-c1cn[nH]c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccc(OC)c4)c(F)cc3F)cc1CC2,541.5540000000001,5.6585000000000045,3,5,96.53000000000002,0.29289395590776696,2.554253781826393,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,False,True,True,True,True,False,False,True,False,False,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccn(CCN(C)C)n4)c4ccccc43)cn12,679.8739999999999,6.126100000000006,2,8,122.66999999999999,0.1910206967238961,4.463126692854586,O=C(Nc1ccnn1-c1cc[nH]n1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
C[C@@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN(C)C)c4)c4ccccc43)cn12,705.9079999999999,7.308400000000008,2,8,114.07999999999998,0.15562726903245375,4.31087550834711,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
CN(C)CCOc1cc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(N5CCCCC5)n4c3)c3ccccc32)ccc1Cl,726.3259999999999,7.573300000000009,2,8,114.08,0.15162913310868745,4.0936658585879675,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,True,False,True,True,False,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(C(C)C)n4c3)c3ccccc32)cc1,577.7330000000004,7.421020000000007,2,5,98.37,0.2188229631059149,3.7623439069031495,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nncn3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,488.36500000000024,6.766900000000004,2,2,44.370000000000005,0.42770035781189186,2.8735781976076122,O=C1NCc2c(-c3ccccc3)cc(C3CCNCC3)cc2N1c1ccccc1,False,True,True,True,True,True,False,True,True,False,False
COCCN(C)CCn1cc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(N5CCCC[C@@H]5C)n4c3)c3ccccc32)cn1,723.9269999999998,6.142700000000005,2,9,131.89999999999998,0.1558343590533821,4.549426621490124,O=C(Nc1ccnn1-c1cn[nH]c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(N[C@@H](c2ccccc2)[C@@H](C)CN2CCNCC2)c1=O,500.64700000000033,3.127620000000001,3,6,91.28999999999999,0.4182886802970527,3.438733485987706,O=C(NC1CC1)c1cccc(-n2ccnc(N[C@H](CCN3CCNCC3)c3ccccc3)c2=O)c1,False,True,True,True,False,False,False,True,False,True,False
O=C1NCc2c(-c3ccccc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl,502.8290000000003,6.805900000000005,2,3,53.6,0.412115041040126,2.8054635555195784,O=C1NCc2c(-c3ccccc3)cc(OC3CCNCC3)cc2N1c1ccccc1,False,True,True,True,False,True,False,True,True,False,False
CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,560.9280000000001,8.792100000000001,1,2,35.58,0.347371327661295,2.994488953581609,O=C1NCc2c(-c3ccccc3)cc(C3CCNCC3)cc2N1c1ccccc1,False,False,True,True,True,True,False,True,True,False,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN(C)C)c4)c4ccccc43)cn12,705.9079999999999,7.308400000000008,2,8,114.07999999999998,0.15562726903245375,4.31087550834711,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
Cc1ccccc1-c1nncc2nc(Oc3ccc(F)cc3F)ccc12,349.34000000000003,5.070720000000002,0,4,47.900000000000006,0.5179742471114159,2.371756258694429,c1ccc(Oc2ccc3c(-c4ccccc4)nncc3n2)cc1,False,False,False,False,True,False,False,True,False,False,False
Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,387.43900000000025,4.666220000000004,2,4,84.22999999999999,0.6841604337593692,3.0774300803526717,O=C(Nc1ccon1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(N[C@@H](c2ccccc2)[C@@H](C)CN2CCN[C@H](C)C2)c1=O,514.6740000000003,3.5161200000000017,3,6,91.28999999999999,0.4048877267397438,3.72769723693067,O=C(NC1CC1)c1cccc(-n2ccnc(N[C@H](CCN3CCNCC3)c3ccccc3)c2=O)c1,False,True,True,True,False,False,False,True,False,True,False
[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCNCC3)nc2c1-c1c(Cl)cccc1Cl,485.80200000000025,5.572000000000004,1,4,55.1,0.3043056468171628,2.874461575171857,c1ccc(-c2cc(N3CCNCC3)nc3c(-c4ccccc4)[nH+]ccc23)cc1,False,True,False,False,False,True,False,True,False,True,False
CC1(C)C=C(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC(C)(C)N1,555.9080000000001,8.690900000000003,1,2,34.03,0.27428675649185463,3.1178005645291984,O=c1ccc2c(-c3ccccc3)cc(C3=CCNCC3)cc2n1-c1ccccc1,False,True,False,False,True,True,False,True,False,False,False
[O-][n+]1ccc2c(-c3ccccc3Cl)cc(C3CCNCC3)nc2c1-c1c(F)cccc1F,451.90400000000017,5.600800000000004,1,3,51.86,0.32558606489542985,2.9513889999210203,c1ccc(-c2cc(C3CCNCC3)nc3c(-c4ccccc4)[nH+]ccc23)cc1,False,True,False,False,True,True,False,True,True,False,False
[O-][n+]1ccc2c(-c3ccc(F)cc3F)cc(NC3CCNCC3)nc2c1-c1c(F)cccc1F,468.45400000000024,4.922500000000003,2,4,63.89,0.2535493085442614,3.050177285920242,c1ccc(-c2cc(NC3CCNCC3)nc3c(-c4ccccc4)[nH+]ccc23)cc1,False,True,False,False,True,False,False,True,True,False,False
CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(F)cccc4F)c3c2)CC1,525.0140000000002,7.706300000000007,0,2,25.240000000000002,0.2741191994375548,2.831959304589823,O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1,False,False,False,False,True,True,False,True,True,False,False
CC(C1CC1)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,572.939,8.792100000000001,1,2,35.58,0.33157047549817037,3.4368237969722504,O=C1NCc2c(-c3ccccc3)cc(C3CCN(CC4CC4)CC3)cc2N1c1ccccc1,False,False,True,True,True,True,False,True,True,False,False
NCC(=O)NCCOc1cc(-c2ccccc2Cl)c2ccc(=O)n(-c3c(Cl)cccc3Cl)c2c1,516.8120000000004,5.071600000000004,2,4,86.35000000000002,0.3357964015089486,2.5431969578076306,O=c1ccc2c(-c3ccccc3)cccc2n1-c1ccccc1,False,True,True,True,False,True,False,True,False,False,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(C5CCCCC5)n4c3)c3ccccc32)cc1,617.7980000000005,8.345320000000006,2,5,98.37,0.199579166519449,3.815635360034861,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(N5CCC(CO)CC5)n4c3)c3ccccc32)cc1,648.8120000000004,6.506320000000007,3,7,121.84,0.18407899241631528,3.955180394683838,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,True,False,True,True,False,False,False,True,True,False,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnnc(OCCN(C)C)c4)c4ccccc43)cn12,707.8839999999999,6.098400000000006,2,10,139.85999999999999,0.175120625054249,4.544770500603177,O=C(Nc1ccnn1-c1ccnnc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
CC(C)c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4C)c4ccccc43)cn12,501.6350000000002,5.6604000000000045,2,5,98.37,0.36765168167441903,3.7694163150599387,O=C(Nc1ccn[nH]1)N[C@H]1CC[C@@H](Oc2ccc3nncn3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,False,False
Fc1ccc(Nc2ccc3c(-c4ccc(F)cc4F)nncc3n2)c(F)c1,370.309,4.991800000000002,1,4,50.7,0.5162918395097404,2.4717001876122477,c1ccc(Nc2ccc3c(-c4ccccc4)nncc3n2)cc1,False,True,False,False,True,False,False,True,False,False,False
Cc1ccc(C(N)=O)cc1-c1nncc2nc(Oc3ccc(F)cc3F)ccc12,392.36500000000007,4.169620000000002,1,5,90.99000000000001,0.562866836771369,2.5297334018214137,c1ccc(Oc2ccc3c(-c4ccccc4)nncc3n2)cc1,False,False,True,True,True,False,False,True,False,False,False
C[C@@H]1CCC[C@H](C)N1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN(C)C)c4)c4ccccc43)cn12,719.935,7.696900000000008,2,8,114.07999999999998,0.1510896312466794,4.540242904080198,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
CNC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccc(Cl)c4)c(F)cc3F)cc1CC2,545.973,6.303300000000004,3,4,87.30000000000001,0.2744293422559489,2.5513670627186507,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,False,True,True,True,True,True,False,True,False,False,False
C[C@H]1CCCCC1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(CN5CCN(C)CC5)c4)c4ccccc43)cn12,729.9739999999997,8.030300000000008,2,7,104.85,0.1667282937655921,4.463760268165228,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,False,True,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(OCCN5CCN(C)CC5)c4)c4ccccc43)cn12,760.9879999999996,6.994200000000007,2,9,117.31999999999998,0.15539146351769248,4.3970139568677995,O=C(Nc1ccnn1-c1cccc(OCCN2CCNCC2)c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,True,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN5CCN(C)CC5)c4)c4ccccc43)cn12,734.9539999999997,5.811900000000006,2,9,125.90999999999997,0.1930572771085273,4.517513859621531,O=C(Nc1ccnn1-c1cnn(CCN2CCNCC2)c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,True,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)N[C@H]2CC[C@@H](Oc3ccc4nnc(N5CCCCC5)n4c3)c3ccccc32)cc1,618.7860000000005,7.287920000000007,2,6,101.61,0.20731975210277118,3.834388049450709,O=C(Nc1ccnn1-c1ccccc1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
O=C(NCCO)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1CC2,523.5640000000002,4.873300000000003,4,5,107.53,0.27646034568471417,2.4150731441372315,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,True,True,True,True,True,False,False,True,False,False,False
CC(C)(C)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1,557.9240000000001,8.734900000000001,0,2,25.240000000000002,0.25156704916953065,2.815068341184297,O=c1ccc2c(-c3ccccc3)cc(C3CCNCC3)cc2n1-c1ccccc1,False,False,False,False,True,True,False,True,True,False,False
Cc1ccc(C(=O)NC2CC2)cc1-n1ccnc(NC(C)(C)c2ccccc2OCCN2CCCC2)c1=O,515.6580000000005,4.254920000000004,2,6,88.49000000000001,0.4196770735553556,2.729000069450926,O=C(NC1CC1)c1cccc(-n2ccnc(NCc3ccccc3OCCN3CCCC3)c2=O)c1,False,True,True,True,False,False,False,True,False,False,False
CC(C)(C)N1CCC(c2cc3c(ccc(=O)n3-c3c(Cl)cccc3Cl)c(-c3ccc(F)cc3Cl)n2)CC1,558.912,8.129900000000005,0,3,38.13,0.25473191942690515,2.8903376466361266,O=c1ccc2c(-c3ccccc3)nc(C3CCNCC3)cc2n1-c1ccccc1,False,False,False,False,True,True,False,True,True,False,False
Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C,347.41800000000006,4.6072200000000025,2,4,67.16,0.7260718643626097,2.853390711802966,O=C1Cc2ccc(-c3cccc4c(NC5CC5)noc34)cc2N1,False,True,True,True,False,False,False,True,False,False,False
COC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4ccsc4)c(F)cc3C)cc1OC2,516.5500000000002,6.101520000000003,2,7,93.73,0.3114181479295041,2.666247933630686,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1,False,True,True,True,True,False,False,True,False,False,False
NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccs4)c(F)cc3F)cc1CC2,503.5300000000002,5.450700000000003,3,5,101.28999999999999,0.33708703283640884,2.5936629918162435,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccs1,False,True,True,True,True,False,False,True,False,False,False
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,558.9120000000004,8.546100000000001,1,2,35.580000000000005,0.34815933885532896,2.9078237578065096,O=C1NCc2c(-c3ccccc3)cc(C3CCN(C4CCC4)CC3)cc2N1c1ccccc1,False,False,True,True,True,True,False,True,True,False,False
O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)cc1CC2,610.6610000000001,5.352300000000005,3,6,99.77000000000001,0.2488402446203426,2.700388133271474,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3cccc(NC(=O)c4ccccc4)c3)cc1CC2,False,True,True,True,True,False,False,True,False,False,True
CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCc4ccccc4)c(C)c23)c1,444.49500000000023,3.3109400000000013,3,6,109.65,0.3774492703943835,2.5502778702753695,O=C(NCc1ccccc1)c1cc2c(Nc3ccccc3)ncnn2c1,False,True,True,True,False,False,False,True,False,False,False
CCOc1ccccc1-c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,400.41300000000007,5.2561000000000035,0,5,65.45,0.4028038445175417,2.5276222844864407,c1ccc(-c2ncoc2-c2ccc3nnc(-c4ccccc4)n3c2)cc1,False,False,False,False,True,False,False,True,False,False,False
C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN5CCCOCC5)c4)c4ccccc43)cn12,735.9379999999998,6.286800000000007,2,9,131.89999999999998,0.17946727101897877,4.543931735474242,O=C(Nc1ccnn1-c1cnn(CCN2CCCOCC2)c1)N[C@H]1CC[C@@H](Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,False,False,True,True,False,False,False,True,True,False,False
