mol_id,chembl_id,exp_ic50_nM,exp_pIC50,pred_IC50_uM,pred_pIC50,p_bind
mol_1178,CHEMBL5404411,455.48,6.34,0.19936011308660953,6.700361728668213,0.05992642790079117
mol_1179,CHEMBL1630117,460.0,6.34,1.193672595502074,5.923114776611328,0.11059620976448059
mol_1180,CHEMBL189047,455.0,6.34,0.37631601571825274,6.424447298049927,0.7599891424179077
mol_1181,CHEMBL188074,462.0,6.33,0.06902295516619787,7.161006450653076,0.30567866563796997
mol_1182,CHEMBL5402829,470.0,6.33,0.9791602769032459,6.009146213531494,0.28488150238990784
mol_1183,CHEMBL5202653,470.0,6.33,0.335430522826535,6.474397420883179,0.3862091898918152
mol_1184,CHEMBL402548,462.0,6.33,0.5112703282047456,6.291349411010742,0.4743475317955017
mol_1185,CHEMBL260928,484.0,6.32,1.5836392172808318,5.800343751907349,0.54443359375
mol_1186,CHEMBL3644031,480.0,6.32,0.018125273509977082,7.741715431213379,0.8653299808502197
mol_1187,CHEMBL5274920,477.0,6.32,0.008983003992685215,8.046578407287598,0.5375528931617737
mol_1188,CHEMBL4742985,480.0,6.32,0.04036754810825843,7.393967628479004,0.8256704807281494
mol_1189,CHEMBL3354192,476.0,6.32,0.013464757964886394,7.8708014488220215,0.8293154239654541
mol_1190,CHEMBL103039,490.0,6.31,0.340245696362884,6.468207359313965,0.8192241787910461
mol_1191,CHEMBL3822858,494.0,6.31,0.20412579991239715,6.6901021003723145,0.507705569267273
mol_1192,CHEMBL254050,490.0,6.31,0.08804293647502578,7.055305480957031,0.42451953887939453
mol_1193,CHEMBL193456,500.0,6.3,0.01747535144587672,7.757574081420898,0.813666045665741
mol_1194,CHEMBL496568,503.0,6.3,0.0037805060237154522,8.422450065612793,0.9615234732627869
mol_1195,CHEMBL5285145,499.0,6.3,0.03700867913048749,7.43169641494751,0.5550588965415955
mol_1196,CHEMBL257625,500.0,6.3,0.016235473321823225,7.789535045623779,0.9467161893844604
mol_1197,CHEMBL107530,500.0,6.3,2.394617882027694,5.620763778686523,0.6411529183387756
mol_1198,CHEMBL1172241,500.0,6.3,0.018818076662403906,7.725424766540527,0.6545425057411194
mol_1199,CHEMBL3352835,503.0,6.3,0.009807354552549873,8.008448123931885,0.6883045434951782
mol_1200,CHEMBL260929,497.0,6.3,1.4261815199572927,5.8458251953125,0.5841546058654785
mol_1201,CHEMBL100391,500.0,6.3,0.010935517507342233,7.961160659790039,0.8336377739906311
mol_1202,CHEMBL333605,500.03,6.3,4.173121094083106,5.3795390129089355,0.5635298490524292
mol_1203,CHEMBL1957228,501.19,6.3,8.835487783596438,5.053769469261169,0.10951165854930878
mol_1204,CHEMBL1957092,501.19,6.3,1.3916877769664486,5.8564581871032715,0.15331459045410156
mol_1206,CHEMBL1957091,501.19,6.3,1.1999682362571924,5.920830249786377,0.11014494299888611
mol_1207,CHEMBL1957231,501.19,6.3,0.6635019347693588,6.178157806396484,0.08407124876976013
mol_1208,CHEMBL2011941,518.0,6.29,0.009601274619938116,8.01767110824585,0.6232401132583618
mol_1209,CHEMBL3959867,510.0,6.29,0.021607724387934842,7.665390968322754,0.6398372650146484
mol_1210,CHEMBL5417190,515.17,6.29,0.046885662620458825,7.328959941864014,0.0780138447880745
mol_1211,CHEMBL5396190,523.59,6.28,0.5954298183503078,6.22516942024231,0.10065510869026184
mol_1212,CHEMBL522563,530.0,6.28,0.05140103125208665,7.289028167724609,0.7276163101196289
mol_1213,CHEMBL3354191,530.0,6.28,0.09027204754834801,7.044446706771851,0.48726600408554077
mol_1214,CHEMBL251795,520.0,6.28,0.007045322333062994,8.152099132537842,0.6080167889595032
mol_1215,CHEMBL57639,530.0,6.28,0.07957984504008592,7.099196910858154,0.5365462899208069
mol_1217,CHEMBL2158865,520.0,6.28,0.05337264966609132,7.27268123626709,0.5904518365859985
mol_1218,CHEMBL509772,538.0,6.27,0.014470351101532674,7.8395209312438965,0.8820061683654785
mol_1219,CHEMBL254895,540.0,6.27,0.002945607398001897,8.530825138092041,0.6017056703567505
mol_1220,CHEMBL3965161,540.0,6.27,0.049255833885390135,7.307542324066162,0.7274942398071289
mol_1221,CHEMBL5436647,533.56,6.27,0.500207369033422,6.300849914550781,0.08752959966659546
mol_1222,CHEMBL289422,540.0,6.27,0.1970939096324114,6.705326795578003,0.7272536158561707
mol_1223,CHEMBL392614,555.0,6.26,0.00436659504513757,8.359857082366943,0.9037277698516846
mol_1224,CHEMBL3822943,545.0,6.26,0.045170387975541376,7.345146179199219,0.4873778223991394
mol_1225,CHEMBL2348159,550.0,6.26,0.14815759345922616,6.829276084899902,0.4428611993789673
mol_1226,CHEMBL245535,551.0,6.26,0.0026374228920945757,8.57882022857666,0.9324690103530884
mol_1227,CHEMBL5270227,550.0,6.26,0.036471653397472076,7.438044548034668,0.5365303754806519
mol_1228,CHEMBL489833,550.0,6.26,0.0030441908091267387,8.516528129577637,0.7818438410758972
mol_1229,CHEMBL186952,547.0,6.26,0.05146766910317057,7.28846549987793,0.5762413740158081
mol_1231,CHEMBL2158011,560.0,6.25,0.03490699656109704,7.457087516784668,0.616852879524231
mol_1232,CHEMBL5762588,567.0,6.25,0.003575062934434875,8.44671630859375,0.6403168439865112
mol_1233,CHEMBL5848732,558.0,6.25,0.0026910668603209362,8.570075511932373,0.7422178983688354
mol_1234,CHEMBL3934755,560.0,6.25,0.027822277702323116,7.555607318878174,0.6073219180107117
mol_1235,CHEMBL396614,570.0,6.24,0.06815923446515265,7.166475296020508,0.4290367364883423
mol_1236,CHEMBL5280467,577.0,6.24,0.008480863904698335,8.07155990600586,0.7014046907424927
mol_1237,CHEMBL5559108,571.5,6.24,0.023984964460175295,7.620060920715332,0.7804977297782898
mol_1238,CHEMBL563150,574.0,6.24,1.14356955995025,5.941737413406372,0.5712660551071167
mol_1239,CHEMBL4527978,580.0,6.24,1.1246163931702478,5.948995590209961,0.24612265825271606
mol_1240,CHEMBL3655776,570.0,6.24,0.40088315436095256,6.396982192993164,0.7814540863037109
mol_1241,CHEMBL553906,570.0,6.24,33.28248339402652,4.477784276008606,0.21671509742736816
mol_1243,CHEMBL3421962,577.0,6.24,0.2815859286619919,6.550389051437378,0.7572515606880188
mol_1244,CHEMBL3896827,570.0,6.24,0.017129911202704906,7.766244888305664,0.5430588722229004
mol_1245,CHEMBL2442291,580.0,6.24,0.013735382176401289,7.862159252166748,0.5773580074310303
mol_1246,CHEMBL5570663,585.0,6.23,0.0004517346298228182,9.34511661529541,0.9835765361785889
mol_1247,CHEMBL5641843,590.0,6.23,22.083652844721254,4.655929088592529,0.19984625279903412
mol_1248,CHEMBL507249,590.0,6.23,0.005618142894627736,8.250407218933105,0.8980203866958618
mol_1249,CHEMBL278894,600.0,6.22,1.2195510904460451,5.913800001144409,0.07982973754405975
mol_1250,CHEMBL420135,600.0,6.22,2.400098117359036,5.6197710037231445,0.7612838745117188
mol_1251,CHEMBL3884319,605.0,6.22,0.008485045858868478,8.071345806121826,0.7459584474563599
mol_1252,CHEMBL1242833,600.0,6.22,1.5865412713126266,5.799548625946045,0.08705500513315201
mol_1253,CHEMBL1081629,607.0,6.22,0.027680927225105657,7.557819366455078,0.18759635090827942
mol_1254,CHEMBL397531,605.0,6.22,0.013848697222694767,7.858591079711914,0.9082042574882507
mol_1255,CHEMBL188673,603.0,6.22,0.05851114770462701,7.232761383056641,0.34956252574920654
mol_1256,CHEMBL418985,602.0,6.22,0.29055682869823884,6.536768913269043,0.6747177839279175
mol_1257,CHEMBL5269885,595.0,6.22,0.004437668002763388,8.352845191955566,0.7127566337585449
mol_1258,CHEMBL3621496,610.0,6.21,0.007243677815651013,8.140040874481201,0.6427966952323914
mol_1259,CHEMBL4297488,620.0,6.21,0.04913770097010121,7.308585166931152,0.9040369987487793
mol_1260,CHEMBL233970,610.0,6.21,0.1886538879836417,6.724334239959717,0.34405210614204407
mol_1261,CHEMBL3955667,616.0,6.21,0.01408495780818137,7.8512444496154785,0.5345668792724609
mol_1262,CHEMBL392615,612.0,6.21,0.011450489750609989,7.941175937652588,0.8809131383895874
mol_1263,CHEMBL73645,620.0,6.21,0.14860202475065842,6.827975273132324,0.8206136226654053
mol_1264,CHEMBL3642653,620.0,6.21,0.09515836259358795,7.021553039550781,0.8569329380989075
mol_1265,CHEMBL5426122,621.93,6.21,0.42328365472663554,6.373368501663208,0.11804212629795074
mol_1266,CHEMBL5283549,609.0,6.21,0.015811694841715036,7.801021575927734,0.6987932324409485
mol_1267,CHEMBL1957102,630.96,6.2,0.5727597341937216,6.242027521133423,0.14580990374088287
mol_1268,CHEMBL3984385,630.0,6.2,0.03611766849235351,7.442280292510986,0.3723910450935364
mol_1269,CHEMBL4471323,630.0,6.2,1.7022199738476598,5.768984317779541,0.08858645707368851
mol_1270,CHEMBL2207198,630.0,6.2,0.16540677901845102,6.781446695327759,0.7337163686752319
mol_1271,CHEMBL3967732,628.0,6.2,0.013395762222307404,7.873032569885254,0.5278379917144775
mol_1272,CHEMBL115047,630.0,6.2,1.5177975789455966,5.818786144256592,0.6765474677085876
mol_1273,CHEMBL421207,631.0,6.2,2.0504586924633585,5.6881489753723145,0.6168804168701172
mol_1274,CHEMBL232123,630.0,6.2,0.2890584440059718,6.5390143394470215,0.43702366948127747
mol_1275,CHEMBL1957226,630.96,6.2,3.0733077320287654,5.512393951416016,0.1679592728614807
mol_1276,CHEMBL6007400,647.0,6.19,0.0036903302989883605,8.432934761047363,0.5968996286392212
mol_1277,CHEMBL114432,650.0,6.19,2.228921132320732,5.651905298233032,0.6282356977462769
mol_1278,CHEMBL232737,640.0,6.19,0.05087683431310373,7.293479919433594,0.6692661046981812
mol_1279,CHEMBL260231,639.0,6.19,1.8891184252993094,5.723740816116333,0.3778466582298279
mol_1280,CHEMBL3934575,646.0,6.19,0.03438494785405428,7.463631629943848,0.4576490521430969
mol_1281,CHEMBL5199259,642.0,6.19,0.0008483471562889711,9.071426391601562,0.9555789232254028
mol_1282,CHEMBL6191482,650.0,6.19,0.07460450690029453,7.127234935760498,0.8625993728637695
mol_1283,CHEMBL5787921,661.0,6.18,0.018132279942407625,7.741547584533691,0.6799538731575012
mol_1284,CHEMBL455946,660.0,6.18,0.9232962914436754,6.034658908843994,0.717674732208252
mol_1286,CHEMBL1823655,680.0,6.17,0.6342617260731583,6.1977314949035645,0.035443250089883804
mol_1287,CHEMBL4446626,670.0,6.17,0.0039612712969382844,8.402165412902832,0.7112998962402344
mol_1288,CHEMBL74680,680.0,6.17,0.020335828532207962,7.691738128662109,0.785912275314331
mol_1289,CHEMBL2035048,680.0,6.17,0.013062761109556644,7.883965015411377,0.9007062315940857
mol_1290,CHEMBL5179962,670.0,6.17,0.0008679928345068745,9.06148386001587,0.9560443162918091
mol_1291,CHEMBL460746,700.0,6.16,0.824911478399769,6.083592653274536,0.4541352391242981
mol_1293,CHEMBL133342,700.0,6.16,0.3653188974145805,6.437327861785889,0.7636765241622925
mol_1294,CHEMBL4455210,700.0,6.16,0.007180637865446391,8.143836975097656,0.6525773406028748
mol_1295,CHEMBL14762,700.0,6.16,0.34989995126122175,6.456056118011475,0.7666493058204651
mol_1297,CHEMBL5633539,689.4,6.16,0.01939965976067233,7.71220588684082,0.574038028717041
mol_1298,CHEMBL3823030,700.0,6.16,0.07831442136952785,7.106158256530762,0.6499682664871216
mol_1299,CHEMBL5505818,697.6,6.16,0.033145447676590625,7.479576110839844,0.8564432859420776
mol_1300,CHEMBL6056335,689.0,6.16,0.007279763835547901,8.137882709503174,0.780055582523346
mol_1301,CHEMBL507536,690.0,6.16,0.45743921739268245,6.3396666049957275,0.6150854825973511
mol_1302,CHEMBL4744850,689.0,6.16,0.014572583370325966,7.836463451385498,0.7922516465187073
mol_1303,CHEMBL1922121,690.0,6.16,0.19138989427662412,6.718080997467041,0.8278801441192627
mol_1304,CHEMBL430507,700.0,6.16,0.0010737751597587493,8.969086647033691,0.8851596117019653
mol_1305,CHEMBL2163984,700.0,6.16,1.4558590017585655,5.836880683898926,0.7461546659469604
mol_1306,CHEMBL5573816,709.0,6.15,0.0002084746114420278,9.680946826934814,0.9861897826194763
mol_1307,CHEMBL5542710,712.75,6.15,0.08007250049318441,7.0965166091918945,0.8446683883666992
mol_1308,CHEMBL3656841,706.0,6.15,0.028121007495527844,7.550969123840332,0.6542346477508545
mol_1309,CHEMBL111897,704.69,6.15,0.45513544558645214,6.341859340667725,0.6940702199935913
mol_1310,CHEMBL5999796,710.0,6.15,0.014519894566575476,7.83803653717041,0.5887541770935059
mol_1311,CHEMBL1760035,711.0,6.15,0.07558740573438134,7.121550559997559,0.6006656289100647
mol_1312,CHEMBL5573253,708.0,6.15,0.005700040896514978,8.24412202835083,0.9488739967346191
mol_1313,CHEMBL5639303,710.0,6.15,5.6993212252311425,5.244176864624023,0.1092977523803711
mol_1314,CHEMBL2035055,710.0,6.15,0.026537853674883555,7.576134204864502,0.6671714186668396
mol_1315,CHEMBL5542095,708.9,6.15,0.045886153337871285,7.338318347930908,0.8508548736572266
mol_1316,CHEMBL443198,730.0,6.14,1.1299471925042814,5.94694185256958,0.6689469814300537
mol_1317,CHEMBL2436977,720.0,6.14,0.0020103967988435597,8.696718215942383,0.823593020439148
mol_1318,CHEMBL5414410,722.27,6.14,0.2852843314686092,6.544722080230713,0.06597457826137543
mol_1319,CHEMBL203569,730.0,6.14,0.048540505822241724,7.3138957023620605,0.8509082794189453
mol_1320,CHEMBL5591779,734.55,6.13,0.025914153411166135,7.58646297454834,0.802984356880188
mol_1321,CHEMBL5190067,746.0,6.13,0.0010545576715688192,8.976929664611816,0.9429605007171631
mol_1322,CHEMBL5273413,756.0,6.12,0.0006951846008739111,9.157899856567383,0.8064893484115601
mol_1323,CHEMBL3916385,755.0,6.12,0.0166702802746899,7.778057098388672,0.6194844841957092
mol_1324,CHEMBL448316,750.0,6.12,0.04005272287476749,7.39736795425415,0.8002395629882812
mol_1325,CHEMBL5505745,757.4,6.12,0.03366807933164866,7.472781658172607,0.8999425172805786
mol_1326,CHEMBL3906489,780.0,6.11,0.021337124671396278,7.670864105224609,0.6795425415039062
mol_1327,CHEMBL3655774,770.0,6.11,0.2934757439535446,6.532427787780762,0.897905170917511
mol_1328,CHEMBL5177698,780.0,6.11,3.5846199785082917,5.445556879043579,0.267878919839859
mol_1329,CHEMBL3892881,770.0,6.11,0.06873289560700162,7.162835359573364,0.4971081018447876
mol_1330,CHEMBL5169515,770.0,6.11,0.0011232823859551526,8.949511051177979,0.9068648815155029
mol_1331,CHEMBL4538174,790.0,6.1,6.679284147338003,5.175270080566406,0.15396207571029663
mol_1332,CHEMBL1800218,790.0,6.1,32.121804628021714,4.493200063705444,0.20947471261024475
mol_1333,CHEMBL1957085,794.33,6.1,6.370765057312847,5.195808410644531,0.10413610935211182
mol_1334,CHEMBL5555640,793.2,6.1,0.04251936491379707,7.371413230895996,0.8407958745956421
mol_1335,CHEMBL3109955,800.0,6.1,0.04295632076730488,7.366972923278809,0.789038896560669
mol_1336,CHEMBL5276424,802.0,6.1,0.053484048935799375,7.271775722503662,0.7044664621353149
mol_1337,CHEMBL3897592,789.0,6.1,0.010365760210220638,7.98439884185791,0.4727424681186676
mol_1338,CHEMBL83980,800.0,6.1,0.37735017560042633,6.423255443572998,0.8564863801002502
mol_1339,CHEMBL551258,820.0,6.09,1.2365541913298979,5.907786846160889,0.3837694227695465
mol_1340,CHEMBL5527848,805.8,6.09,0.07484271970725466,7.125850439071655,0.8046395182609558
mol_1341,CHEMBL5268968,813.0,6.09,0.01362915818949678,7.865530967712402,0.6994247436523438
mol_1342,CHEMBL3298311,821.0,6.09,0.32242737792135145,6.491568088531494,0.35347533226013184
mol_1343,CHEMBL186396,812.0,6.09,0.0038686225783736497,8.4124436378479,0.24712428450584412
mol_1344,CHEMBL5089164,830.15,6.08,0.0012857036385299976,8.890859127044678,0.8719934225082397
mol_1345,CHEMBL5092606,834.9,6.08,0.0012934556922183892,8.888248443603516,0.9382154941558838
mol_1346,CHEMBL5569109,823.0,6.08,8.41816877217606e-05,10.074782371520996,0.9849354028701782
mol_1347,CHEMBL5288241,823.0,6.08,0.012629622270805276,7.898609638214111,0.6916647553443909
mol_1348,CHEMBL3655766,830.0,6.08,0.06807281631413577,7.1670262813568115,0.9385451078414917
mol_1349,CHEMBL3822962,832.0,6.08,0.10067625796669769,6.99707293510437,0.5204416513442993
mol_1350,CHEMBL5401267,833.5,6.08,0.020822297739411876,7.681471347808838,0.7580956220626831
mol_1351,CHEMBL5416999,860.0,6.07,0.029327699902287244,7.532721996307373,0.7592753171920776
mol_1352,CHEMBL1630110,850.0,6.07,0.010333737636336836,7.985742568969727,0.07731378078460693
mol_1353,CHEMBL3927078,850.0,6.07,0.08745744379329858,7.058203220367432,0.5236697793006897
mol_1355,CHEMBL1630114,850.0,6.07,0.5267017602043054,6.278435230255127,0.06639722734689713
mol_1356,CHEMBL456163,850.0,6.07,3.6469390961960344,5.4380714893341064,0.732157826423645
mol_1357,CHEMBL329040,871.0,6.06,0.05909836294901406,7.228424549102783,0.7494561672210693
mol_1359,CHEMBL315837,900.0,6.05,0.21795040832571547,6.66164231300354,0.710811197757721
mol_1360,CHEMBL1801932,900.0,6.05,0.7973084163240829,6.098373651504517,0.7697957754135132
mol_1362,CHEMBL1630109,920.0,6.04,0.05449644584308939,7.263631820678711,0.10886344313621521
mol_1363,CHEMBL3673435,913.0,6.04,0.027487881726766826,7.560858726501465,0.8286361694335938
mol_1364,CHEMBL5286683,918.0,6.04,0.015913878123049046,7.798223972320557,0.6848058700561523
mol_1365,CHEMBL5434594,920.0,6.04,0.42695519224467726,6.369617700576782,0.36200591921806335
mol_1366,CHEMBL3651854,920.0,6.04,0.15675638473187395,6.804774761199951,0.5567208528518677
mol_1367,CHEMBL3918318,915.0,6.04,0.02072178822022083,7.683572769165039,0.6414614319801331
mol_1368,CHEMBL1800461,940.0,6.03,22.704278835185427,4.643892288208008,0.08175399154424667
mol_1369,CHEMBL3896841,943.0,6.03,0.02341943719842075,7.630423545837402,0.5549246072769165
mol_1370,CHEMBL6148270,932.7,6.03,0.13628297772565712,6.865558385848999,0.8475273847579956
mol_1371,CHEMBL5413829,940.0,6.03,0.09501183798171105,7.022222280502319,0.5146061182022095
mol_1372,CHEMBL193287,960.0,6.02,0.45381635188461206,6.343119859695435,0.796130895614624
mol_1374,CHEMBL187969,984.0,6.01,0.0014114650344753284,8.850329875946045,0.4350071847438812
mol_1375,CHEMBL3125732,984.0,6.01,0.6178781720010964,6.209097146987915,0.3586120009422302
mol_1376,CHEMBL3109953,970.0,6.01,0.16327213910067798,6.787087917327881,0.7750053405761719
mol_1377,CHEMBL3972093,1010.0,6.0,0.026060327081504225,7.584020137786865,0.42268961668014526
mol_1378,CHEMBL3906916,1010.0,6.0,0.021035218391383313,7.677052974700928,0.6814969182014465
mol_1379,CHEMBL333382,1000.0,6.0,11.139604060128022,4.95313024520874,0.26431071758270264
mol_1380,CHEMBL122264,1000.0,6.0,0.08983220980476173,7.046567916870117,0.869822084903717
mol_1382,CHEMBL4097778,1000.0,6.0,1.5087978873167724,5.821368932723999,0.014598101377487183
mol_1383,CHEMBL101311,1000.0,6.0,0.0029827281058591067,8.525386333465576,0.8764282464981079
mol_1384,CHEMBL3961115,990.0,6.0,0.021624907665449073,7.665045738220215,0.574482798576355
mol_1385,CHEMBL127907,1000.0,6.0,5.338747776198504,5.2725605964660645,0.18535512685775757
mol_1386,CHEMBL1922122,1000.0,6.0,0.1981227585505784,6.703065633773804,0.8721534013748169
mol_1387,CHEMBL4549667,1000.0,6.0,0.3285812738145593,6.483357191085815,0.041197288781404495
mol_1388,CHEMBL191845,1000.0,6.0,0.42093346767611106,6.375786542892456,0.4646432101726532
mol_1389,CHEMBL4439321,1000.0,6.0,0.06877573581745218,7.162564754486084,0.7467234134674072
mol_1390,CHEMBL340259,992.0,6.0,0.12847384332558917,6.891185283660889,0.2661498785018921
mol_1391,CHEMBL4088216,1000.0,6.0,2.0024089259675764,5.698447227478027,0.03790303319692612
mol_1392,CHEMBL4073198,1000.0,6.0,0.01505543703866986,7.8223066329956055,0.7285383939743042
mol_1393,CHEMBL504155,990.0,6.0,2.1515219962370233,5.667254209518433,0.7235977649688721
mol_1394,CHEMBL326310,1000.0,6.0,1.9726764785340758,5.704944133758545,0.5891993045806885
mol_1395,CHEMBL114577,990.0,6.0,1.194797622307279,5.92270565032959,0.5407793521881104
mol_1396,CHEMBL446024,1000.0,6.0,0.025617903579924745,7.591456413269043,0.8477348685264587
mol_1397,CHEMBL5589612,1000.0,6.0,0.04321252330495949,7.3643903732299805,0.4271182417869568
mol_1398,CHEMBL101810,1000.0,6.0,0.009322952480569057,8.030446529388428,0.8705906867980957
mol_1399,CHEMBL101119,1000.0,6.0,0.005303069990330813,8.275472640991211,0.8455377817153931
mol_1400,CHEMBL1234088,1000.0,6.0,0.18872474113765764,6.724171161651611,0.6963706612586975
mol_1401,CHEMBL5283398,1000.0,6.0,0.05663129934731253,7.246943473815918,0.8190761804580688
mol_1402,CHEMBL513330,1000.0,6.0,0.18652279986733714,6.7292680740356445,0.6971246004104614
