"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL296468";"BMS-387032";"1.0";"380.54";"0";"3.66";"SNS 032";"CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1";"IC50";"'='";"187.2";"nM";"6.73";"";"";"UO_0000065";"17.68";"0.37";"3.07";"8.40";"0";"CHEMBL5719768";"Inhibition of CDK2 in human U-266 cells assessed as reduction of cell growth incubated for 72 hrs by CellTiter 96 aqueous one solution cell proliferation assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U-266";"None";"EFO_ID: EFO:0001378 | EFO_TERM: multiple myeloma";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5715952";"72";"Chemical Probe data from Scientific Literature";"Oncotarget";"2015";"None";"TIME = 72.0 hr";"INHIBITOR";"";"187.2"
"CHEMBL6064669";"";"None";"503.60";"2";"5.79";"BDBM448950";"CCN1CCC(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1";"IC50";"'='";"120.0";"nM";"6.92";"";"1174273";"UO_0000065";"13.74";"0.26";"1.13";"9.64";"0";"CHEMBL5738148";"CDK2 Inhibition Assay: Test compounds (compound of the present invention, reference compound Abemaciclib, and comparative example compounds) were dissolved in DMSO at 10 mM. 45 μL of the test compound solution was transferred into a 384-well compound source plate (LABCYTE cat #P-05525) and serially diluted at 1:3 ratio to create a 12-point dilutions. The same volume of DMSO was adopted as high control. 20 nL of the test compound solution in DMSO were dispensed into a new 384-well assay plate by Echo 550. CDK2 protein (2.19 nM, CARNA BIOSCIENCE, cat #04-103), florescent labeled substrate FLPeptide18 (2 μM, PerkinElmer, cat #760362) was prepared in kinase assay buffer (100 mM HEPES (pH 7.5), 10 mM MgCl2, 0.05% Brij-35, 0.5 mM DTT and 0.1 mg/ml BSA). 15 μL of kinase assay buffer containing CDK2 protein and substrate was transferred to assay plate and incubate at RT for 30 minutes. Kinase assay buffer supplemented with substrate peptides was employed as low control to monitor the background. 400 M ATP was prepared in kinase assay buffer containing and 5 μL of ATP solution was added to each well to start the reaction. The assay plate was incubated at 25° C. for 90 minutes and the reaction was stopped by adding 40 μL of 0.5 M EDTA.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5729140";"37";"BindingDB Patent Bioactivity Data";"";"2022";"None";"";"";"";"120.0"
"CHEMBL488436";"AZD-5438";"1.0";"371.47";"0";"3.38";"19; AZD-5438";"Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"22.13";"0.43";"4.84";"9.16";"1";"CHEMBL5546590";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5543128";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"6.0"
"CHEMBL6163941";"";"None";"386.88";"0";"4.10";"11; Cpd 7o";"Cc1cc(C)cc(NNC(=O)[C@H]2CCCN2C(=O)Nc2ccc(Cl)cc2)c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"20.22";"0.40";"3.72";"10.65";"0";"CHEMBL6136960";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL6134823";"1";"Scientific Literature";"Eur J Med Chem";"2025";"None";"";"INHIBITOR";"";"15.0"
"CHEMBL6176478";"";"None";"462.56";"0";"4.82";"97; ZLHQ-5f";"N[C@H]1CCN(c2c3cc(-c4ccnc(NC(=O)C5CC5)c4)ccc3nc3c2[nH]c2ccccc23)C1";"IC50";"'='";"145.0";"nM";"6.84";"";"";"UO_0000065";"14.78";"0.27";"2.02";"6.84";"0";"CHEMBL6136960";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL6134823";"1";"Scientific Literature";"Eur J Med Chem";"2025";"None";"";"INHIBITOR";"";"0.145"
"CHEMBL5755607";"";"None";"520.59";"1";"3.43";"BDBM444596";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"670.0";"nM";"6.17";"";"1028528";"UO_0000065";"11.86";"0.22";"2.74";"4.53";"0";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"670.0"
"CHEMBL6002613";"";"None";"608.68";"2";"5.64";"BDBM444608";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCP(C)(=O)CC4)C5)ncc3F)cc2n1C(C)(C)C";"IC50";"'='";"67.0";"nM";"7.17";"";"1028618";"UO_0000065";"11.79";"0.23";"1.53";"7.79";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"67.0"
"CHEMBL5763679";"";"None";"562.63";"1";"4.02";"BDBM444495";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"31.1";"nM";"7.51";"";"1028312";"UO_0000065";"13.34";"0.25";"3.49";"7.41";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"31.1"
"CHEMBL5833493";"";"None";"535.60";"1";"4.85";"BDBM444498";"Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CC(C)(C)O)C5)ncc3F)cc2n1C(C)C";"IC50";"'='";"37.2";"nM";"7.43";"";"1028318";"UO_0000065";"13.87";"0.26";"2.58";"6.81";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"37.2"
"CHEMBL5947385";"";"None";"489.53";"0";"4.87";"BDBM444516";"C=CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1";"IC50";"'='";"32.3";"nM";"7.49";"";"1028354";"UO_0000065";"15.30";"0.28";"2.62";"8.43";"1";"CHEMBL5736732";"Inhibitory Activity Assay: 1. Take 10 mM stock solution of the test compound, in 96-well compound plate, DMSO was used to dilute the compound to an initial concentration of 100×, then this concentration was used as the first concentration, 3-fold diluted to make 10 serial concentrations; 1 μL each serial dilution was then added to 19 μL 1×reaction buffer to prepare 5×compound for use; 2 μL 5×compound was transferred from 96-well plate to 384-well plate; compound-free control well was added with 2 μL the following liquid: 1×reaction buffer with the addition of 1 μL DMSO; 2 μL 250 mM EDTA was added to the Min control well.2.1× reaction buffer was used to formulate the kinase, substrate and ATP into a 2.5×enzyme/substrate mixture and 2.5×ATP solution respectively. In the experiment, the final concentration of CDK4/CycD3 kinase is 0.76 ng/μL, the final concentration of ATP is 80 μM; the final concentration of CDK6/CycD3 kinase is 0.5 ng/μL, the final concentration of ATP is 50 μM; the final concentration of CDK2/CycA2 kinase is 0.86 ng/μL, the final concentration of ATP is 15 μM; the final concentration of CDK2/CycE1 kinase is 1.016 ng/μL, the final concentration of ATP is 20 μM; 2.5×enzyme/substrate mixture was added to a 384-well plate, incubated at room temperature for 5 minutes; then added with 2.5×ATP solution, reacted at room temperature for 30 minutes.3. LANCE® Detection Buffer was used, 1× to prepare 2×LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) for use. After the enzymatic reaction was continued for 30 minutes, 10 mM EDTA was added to 384-well plate and the mixture was reacted at room temperature for 5 minutes. Then LANCE® Ultra Europium-anti-phospho-eIF4E-binding protein 1 (Thr37/46) was added, reacted at room temperature for 1 hour.4. The 384-well plate was placed in HERAEUS Multifuge X1R centrifuge, centrifuged at 2000 rpm for 2 minutes; data were measured on EnVision, 337 nM wavelength laser was used as the excitation light, test at RFU665 nM and RFU615 nM, and RFU665 nM/RFU615 nM×10000 was used as the final data for analysis.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728430";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"32.3"
"CHEMBL123368";"";"None";"402.48";"0";"2.70";"39";"NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.62";"0.40";"5.60";"6.11";"0";"CHEMBL6183371";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL6182841";"1";"Scientific Literature";"Eur J Med Chem";"2025";"None";"";"INHIBITOR";"";"0.005"
"CHEMBL6191482";"";"None";"308.39";"0";"3.41";"43";"CCN(/C=C/c1nc(Nc2ccccc2)nc2[nH]cnc12)CC";"IC50";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"20.06";"0.37";"2.78";"8.87";"0";"CHEMBL6183371";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL6182841";"1";"Scientific Literature";"Eur J Med Chem";"2025";"None";"";"INHIBITOR";"";"0.65"
"CHEMBL365847";"";"None";"446.56";"0";"3.57";"14";"CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"17.82";"0.33";"4.39";"8.64";"0";"CHEMBL6075030";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL6074624";"1";"Scientific Literature";"Bioorg Med Chem";"2024";"None";"";"INHIBITOR";"";"0.011"
"CHEMBL4756935";"";"None";"561.76";"2";"5.11";"MFH-3-151-1";"C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1";"IC50";"'='";"264.0";"nM";"6.58";"";"";"UO_0000065";"11.71";"0.24";"1.47";"5.60";"0";"CHEMBL4739783";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4739712";"38";"SureChEMBL Patent Bioactivity Data";"";"2020";"None";"";"INHIBITOR";"";"264.0"
"CHEMBL6056335";"";"None";"618.85";"2";"5.04";"BDBM519552";"CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1";"IC50";"'='";"689.0";"nM";"6.16";"";"1097677";"UO_0000065";"9.96";"0.21";"1.12";"5.11";"0";"CHEMBL5737389";"Pulldown Assay: Jurkat cells were treated with DMSO or concentration of compound indicated. 6 hours after treatment, cells were washed and harvested by resuspending in lysis buffer (50 mM Hepes pH 7.4, 150 mM NaCl, 1% NP-40, 5 mM EDTA, protease and phosphatase inhibitors) and lysing on ice 30 minutes. Lysates were cleared by centrifugation at 15,000 rpm 30 minutes. Biotin-labeled THZ1 was added to 1 μM to lysates and rotated at 4° C. overnight. Streptavidin-agarose beads were washed and 30 μL slurry was added to each lysate and rotated for 1 hour at 4° C. Beads were washed 5 times with lysis buffer and 50 μL 2×LDS buffer was added to each sample. Samples were boiled and equal volume of protein was loaded onto gel. Gel was transferred to nitrocellulose and blotted for Cyclin K and Cyclin H.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5728751";"37";"BindingDB Patent Bioactivity Data";"";"2021";"None";"";"";"";"689.0"
